,Unnamed: 0,Commodity Year,Locations State Code,Location State Abbreviation,Location County Code,Location County Name,Commodity Code,Commodity Name,Insurance Plan Code,Insurance Plan Abbreviation,Stage Code,Damage Cause Code,Damage Cause Description,Month of Loss,Month of Loss Abbreviation,Determined Acres,Indemnity Amount,date
622202,2259,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,61,Wind/Excess Wind,12,DEC,4.4,12101.6,2018-12-01
622253,2310,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,UH,12,Heat,9,SEP,3.0,1184.0,2018-09-01
622254,2311,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,H,31,Excess Moisture/Precipitation/Rain,5,MAY,4.8,8766.6,2018-05-01
622255,2312,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,H,31,Excess Moisture/Precipitation/Rain,1,JAN,3.2,5844.4,2018-01-01
622256,2313,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,UH,44,Cold Wet Weather,4,APR,14.4,2369.0,2018-04-01
622269,2326,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,120.305,95192.75,2018-07-01
622270,2327,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,8.03,1904.6,2018-06-01
622271,2328,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,UH,12,Heat,7,JUL,3.3,1327.8,2018-07-01
622273,2330,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,120.27,99040.8,2018-02-01
622274,2331,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,51,Flood,1,JAN,40.08,7482.0,2018-01-01
622275,2332,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,2.5,349.5,2018-04-01
622276,2333,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,1.59,2568.3,2018-12-01
622491,2548,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,57.72,110529.95,2018-06-01
622492,2549,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,8,AUG,2.32,585.2,2018-08-01
622493,2550,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,11,NOV,4.0,3334.0,2018-11-01
622494,2551,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,0.5,62.4,2018-12-01
622495,2552,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,45.13,118770.65,2018-09-01
622496,2553,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,10,OCT,31.13,119557.8,2018-10-01
622497,2554,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,4,APR,29.95,9234.06,2018-04-01
622498,2555,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,38.54,33765.4,2018-07-01
622499,2556,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,UH,12,Heat,9,SEP,1.8,2275.5,2018-09-01
622500,2557,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,42,Freeze,12,DEC,0.57,759.7,2018-12-01
622501,2558,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,7,JUL,0.9,943.2,2018-07-01
622502,2559,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,5,MAY,2.35,2439.6,2018-05-01
622503,2560,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,52.225,94166.75,2018-12-01
622504,2561,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,11,NOV,2.0,362.0,2018-11-01
622505,2562,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,10,OCT,40.655,81302.09,2018-10-01
622506,2563,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,UH,61,Wind/Excess Wind,12,DEC,4.2,5309.5,2018-12-01
622507,2564,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,3.5,1846.6,2018-04-01
669818,2196,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,13.2,3902.4,2018-12-01
669819,2197,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,26.125,25553.75,2018-06-01
669820,2198,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,11.84,5841.3,2018-09-01
669821,2199,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,36.9,34442.0,2018-07-01
669822,2200,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,21.4,14159.4,2018-02-01
669823,2201,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,42,Freeze,1,JAN,5.0,9677.0,2018-01-01
669824,2202,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,UH,42,Freeze,2,FEB,5.0,2512.0,2018-02-01
669825,2203,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,44,Cold Wet Weather,2,FEB,26.96,12311.9,2018-02-01
669826,2204,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,10,OCT,0.875,1.25,2018-10-01
669859,2237,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,320.68,481046.8,2018-07-01
669860,2238,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,12,Heat,8,AUG,2.0,3506.0,2018-08-01
669861,2239,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,P,12,Heat,6,JUN,26.0,0.0,2018-06-01
669862,2240,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,12,Heat,7,JUL,22.6,27032.4,2018-07-01
669863,2241,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,11,NOV,11.76,6349.66,2018-11-01
669864,2242,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,2,FEB,0.32,470.2,2018-02-01
669865,2243,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,8,AUG,12.5,30704.0,2018-08-01
669866,2244,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,9.35,7870.5,2018-12-01
669867,2245,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,10,OCT,5.74,3925.34,2018-10-01
669868,2246,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,212.4,113389.0,2018-06-01
669869,2247,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,10.3,9226.1,2018-09-01
669870,2248,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,12,Heat,2,FEB,4.0,2220.0,2018-02-01
669871,2249,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,41,Frost,2,FEB,9.28,7429.2,2018-02-01
669872,2250,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,13.0,18957.4,2018-02-01
669873,2251,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,42,Freeze,12,DEC,20.0,15494.0,2018-12-01
669874,2252,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,42,Freeze,2,FEB,3.5,6456.0,2018-02-01
669875,2253,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,44,Cold Wet Weather,2,FEB,1.5,1500.9,2018-02-01
669876,2254,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,13.92,11143.8,2018-04-01
669877,2255,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,11,NOV,5.0,3120.0,2018-11-01
669878,2256,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,8,AUG,12.5,30704.0,2018-08-01
669879,2257,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,18.85,6877.1,2018-12-01
669880,2258,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,61,Wind/Excess Wind,12,DEC,4.4,12101.6,2018-12-01
669931,2309,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,UH,12,Heat,9,SEP,3.0,1184.0,2018-09-01
669932,2310,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,H,31,Excess Moisture/Precipitation/Rain,5,MAY,4.8,8766.6,2018-05-01
669933,2311,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,H,31,Excess Moisture/Precipitation/Rain,1,JAN,3.2,5844.4,2018-01-01
669934,2312,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,UH,44,Cold Wet Weather,4,APR,14.4,2369.0,2018-04-01
669947,2325,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,120.305,95192.75,2018-07-01
669948,2326,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,8.03,1904.6,2018-06-01
669949,2327,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,UH,12,Heat,7,JUL,3.3,1327.8,2018-07-01
669951,2329,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,120.27,99040.8,2018-02-01
669952,2330,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,51,Flood,1,JAN,40.08,7482.0,2018-01-01
669953,2331,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,2.5,349.5,2018-04-01
669954,2332,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,1.59,2568.3,2018-12-01
670169,2547,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,57.72,110529.95,2018-06-01
670170,2548,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,8,AUG,2.32,585.2,2018-08-01
670171,2549,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,11,NOV,4.0,3334.0,2018-11-01
670172,2550,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,0.5,62.4,2018-12-01
670173,2551,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,45.13,118770.65,2018-09-01
670174,2552,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,10,OCT,31.13,119557.8,2018-10-01
670175,2553,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,4,APR,29.95,9234.06,2018-04-01
670176,2554,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,38.54,33765.4,2018-07-01
670177,2555,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,UH,12,Heat,9,SEP,1.8,2275.5,2018-09-01
670178,2556,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,42,Freeze,12,DEC,0.57,759.7,2018-12-01
670179,2557,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,7,JUL,0.9,943.2,2018-07-01
670180,2558,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,5,MAY,2.35,2439.6,2018-05-01
670181,2559,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,52.225,94166.75,2018-12-01
670182,2560,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,11,NOV,2.0,362.0,2018-11-01
670183,2561,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,10,OCT,40.655,81302.09,2018-10-01
670184,2562,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,UH,61,Wind/Excess Wind,12,DEC,4.2,5309.5,2018-12-01
670185,2563,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,3.5,1846.6,2018-04-01
717510,2210,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,13.2,3902.4,2018-12-01
717511,2211,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,26.125,25553.75,2018-06-01
717512,2212,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,11.84,5841.3,2018-09-01
717513,2213,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,36.9,34442.0,2018-07-01
717514,2214,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,21.4,14159.4,2018-02-01
717515,2215,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,42,Freeze,1,JAN,5.0,9677.0,2018-01-01
717516,2216,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,UH,42,Freeze,2,FEB,5.0,2512.0,2018-02-01
717517,2217,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,44,Cold Wet Weather,2,FEB,26.96,12311.9,2018-02-01
717518,2218,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,10,OCT,0.875,1.25,2018-10-01
717551,2251,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,320.68,481046.8,2018-07-01
717552,2252,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,12,Heat,8,AUG,2.0,3506.0,2018-08-01
717553,2253,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,P,12,Heat,6,JUN,26.0,0.0,2018-06-01
717554,2254,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,12,Heat,7,JUL,22.6,27032.4,2018-07-01
717555,2255,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,11,NOV,11.76,6349.66,2018-11-01
717556,2256,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,2,FEB,0.32,470.2,2018-02-01
717557,2257,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,8,AUG,12.5,30704.0,2018-08-01
717558,2258,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,9.35,7870.5,2018-12-01
717559,2259,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,10,OCT,5.74,3925.34,2018-10-01
717560,2260,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,212.4,113389.0,2018-06-01
717561,2261,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,10.3,9226.1,2018-09-01
717562,2262,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,12,Heat,2,FEB,4.0,2220.0,2018-02-01
717563,2263,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,41,Frost,2,FEB,9.28,7429.2,2018-02-01
717564,2264,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,13.0,18957.4,2018-02-01
717565,2265,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,42,Freeze,12,DEC,20.0,15494.0,2018-12-01
717566,2266,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,42,Freeze,2,FEB,3.5,6456.0,2018-02-01
717567,2267,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,44,Cold Wet Weather,2,FEB,1.5,1500.9,2018-02-01
717568,2268,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,13.92,11143.8,2018-04-01
717569,2269,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,11,NOV,5.0,3120.0,2018-11-01
717570,2270,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,8,AUG,12.5,30704.0,2018-08-01
717571,2271,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,18.85,6877.1,2018-12-01
717572,2272,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,61,Wind/Excess Wind,12,DEC,4.4,12101.6,2018-12-01
717623,2323,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,UH,12,Heat,9,SEP,3.0,1184.0,2018-09-01
717624,2324,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,H,31,Excess Moisture/Precipitation/Rain,5,MAY,4.8,8766.6,2018-05-01
717625,2325,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,H,31,Excess Moisture/Precipitation/Rain,1,JAN,3.2,5844.4,2018-01-01
717626,2326,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,UH,44,Cold Wet Weather,4,APR,14.4,2369.0,2018-04-01
717639,2339,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,120.305,95192.75,2018-07-01
717640,2340,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,8.03,1904.6,2018-06-01
717641,2341,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,UH,12,Heat,7,JUL,3.3,1327.8,2018-07-01
717643,2343,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,120.27,99040.8,2018-02-01
717644,2344,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,51,Flood,1,JAN,40.08,7482.0,2018-01-01
717645,2345,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,2.5,349.5,2018-04-01
717646,2346,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,1.59,2568.3,2018-12-01
717861,2561,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,57.72,110529.95,2018-06-01
717862,2562,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,8,AUG,2.32,585.2,2018-08-01
717863,2563,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,11,NOV,4.0,3334.0,2018-11-01
717864,2564,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,0.5,62.4,2018-12-01
717865,2565,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,45.13,118770.65,2018-09-01
717866,2566,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,10,OCT,31.13,119557.8,2018-10-01
717867,2567,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,4,APR,29.95,9234.06,2018-04-01
717868,2568,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,38.54,33765.4,2018-07-01
717869,2569,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,UH,12,Heat,9,SEP,1.8,2275.5,2018-09-01
717870,2570,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,42,Freeze,12,DEC,0.57,759.7,2018-12-01
717871,2571,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,7,JUL,0.9,943.2,2018-07-01
717872,2572,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,5,MAY,2.35,2439.6,2018-05-01
717873,2573,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,52.225,94166.75,2018-12-01
717874,2574,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,11,NOV,2.0,362.0,2018-11-01
717875,2575,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,10,OCT,40.655,81302.09,2018-10-01
717876,2576,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,UH,61,Wind/Excess Wind,12,DEC,4.2,5309.5,2018-12-01
717877,2577,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,3.5,1846.6,2018-04-01
765220,2228,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,13.2,3902.4,2018-12-01
765221,2229,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,26.125,25553.75,2018-06-01
765222,2230,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,11.84,5841.3,2018-09-01
765223,2231,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,36.9,34442.0,2018-07-01
765224,2232,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,21.4,14159.4,2018-02-01
765225,2233,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,42,Freeze,1,JAN,5.0,9677.0,2018-01-01
765226,2234,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,UH,42,Freeze,2,FEB,5.0,2512.0,2018-02-01
765227,2235,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,44,Cold Wet Weather,2,FEB,26.96,12311.9,2018-02-01
765228,2236,2018,6,CA,65,Riverside,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,10,OCT,0.875,1.25,2018-10-01
765261,2269,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,320.68,481046.8,2018-07-01
765262,2270,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,12,Heat,8,AUG,2.0,3506.0,2018-08-01
765263,2271,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,P,12,Heat,6,JUN,26.0,0.0,2018-06-01
765264,2272,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,12,Heat,7,JUL,22.6,27032.4,2018-07-01
765265,2273,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,11,NOV,11.76,6349.66,2018-11-01
765266,2274,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,2,FEB,0.32,470.2,2018-02-01
765267,2275,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,8,AUG,12.5,30704.0,2018-08-01
765268,2276,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,9.35,7870.5,2018-12-01
765269,2277,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,10,OCT,5.74,3925.34,2018-10-01
765270,2278,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,212.4,113389.0,2018-06-01
765271,2279,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,10.3,9226.1,2018-09-01
765272,2280,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,12,Heat,2,FEB,4.0,2220.0,2018-02-01
765273,2281,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,41,Frost,2,FEB,9.28,7429.2,2018-02-01
765274,2282,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,13.0,18957.4,2018-02-01
765275,2283,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,42,Freeze,12,DEC,20.0,15494.0,2018-12-01
765276,2284,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,42,Freeze,2,FEB,3.5,6456.0,2018-02-01
765277,2285,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,44,Cold Wet Weather,2,FEB,1.5,1500.9,2018-02-01
765278,2286,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,13.92,11143.8,2018-04-01
765279,2287,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,11,NOV,5.0,3120.0,2018-11-01
765280,2288,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,8,AUG,12.5,30704.0,2018-08-01
765281,2289,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,18.85,6877.1,2018-12-01
765282,2290,2018,6,CA,73,San Diego,19,AVOCADOS,90,APH,UH,61,Wind/Excess Wind,12,DEC,4.4,12101.6,2018-12-01
765333,2341,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,UH,12,Heat,9,SEP,3.0,1184.0,2018-09-01
765334,2342,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,H,31,Excess Moisture/Precipitation/Rain,5,MAY,4.8,8766.6,2018-05-01
765335,2343,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,H,31,Excess Moisture/Precipitation/Rain,1,JAN,3.2,5844.4,2018-01-01
765336,2344,2018,6,CA,79,San Luis Obispo,19,AVOCADOS,90,APH,UH,44,Cold Wet Weather,4,APR,14.4,2369.0,2018-04-01
765349,2357,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,120.305,95192.75,2018-07-01
765350,2358,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,8.03,1904.6,2018-06-01
765351,2359,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,UH,12,Heat,7,JUL,3.3,1327.8,2018-07-01
765353,2361,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,42,Freeze,2,FEB,120.27,99040.8,2018-02-01
765354,2362,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,51,Flood,1,JAN,40.08,7482.0,2018-01-01
765355,2363,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,4,APR,2.5,349.5,2018-04-01
765356,2364,2018,6,CA,83,Santa Barbara,19,AVOCADOS,90,APH,H,61,Wind/Excess Wind,12,DEC,1.59,2568.3,2018-12-01
765571,2579,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,6,JUN,57.72,110529.95,2018-06-01
765572,2580,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,8,AUG,2.32,585.2,2018-08-01
765573,2581,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,11,NOV,4.0,3334.0,2018-11-01
765574,2582,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,12,DEC,0.5,62.4,2018-12-01
765575,2583,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,9,SEP,45.13,118770.65,2018-09-01
765576,2584,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,10,OCT,31.13,119557.8,2018-10-01
765577,2585,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,4,APR,29.95,9234.06,2018-04-01
765578,2586,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,12,Heat,7,JUL,38.54,33765.4,2018-07-01
765579,2587,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,UH,12,Heat,9,SEP,1.8,2275.5,2018-09-01
765580,2588,2018,6,CA,111,Ventura,19,AVOCADOS,90,APH,H,42,Freeze,12,DEC,0.57,759.7,2018-12-01
