,Commodity Year,Locations State Code,Location State Abbreviation,Location County Code,Location County Name,Commodity Code,Commodity Name,Insurance Plan Code,Insurance Plan Abbreviation,Stage Code,Damage Cause Code,Damage Cause Description,Month of Loss,Month of Loss Abbreviation,Determined Acres,Indemnity Amount
200,2018,1,AL,67,Henry,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,21373.0
201,2018,1,AL,67,Henry,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,949.0
202,2018,1,AL,67,Henry,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,45861.0
203,2018,1,AL,67,Henry,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,909.0
204,2018,1,AL,67,Henry,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,7022.0
205,2018,1,AL,69,Houston,11,WHEAT,1,YP,UH,31,Excess Moisture/Precipitation/Rain,5,MAY,22.8,1851.6
206,2018,1,AL,69,Houston,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,5,MAY,16.02,521.0
207,2018,1,AL,69,Houston,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,6,JUN,16.02,521.0
208,2018,1,AL,69,Houston,11,WHEAT,1,YP,UH,31,Excess Moisture/Precipitation/Rain,6,JUN,34.2,2777.4
209,2018,1,AL,69,Houston,21,COTTON,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,14.1,2369.0
210,2018,1,AL,69,Houston,21,COTTON,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,14.1,2369.0
211,2018,1,AL,69,Houston,21,COTTON,2,RP,UH,31,Excess Moisture/Precipitation/Rain,7,JUL,66.7,17062.0
212,2018,1,AL,69,Houston,41,CORN,2,RP,H,11,Drought,5,MAY,23.0,1802.5
213,2018,1,AL,69,Houston,41,CORN,2,RP,H,11,Drought,6,JUN,23.0,1802.5
214,2018,1,AL,69,Houston,41,CORN,2,RP,UH,12,Heat,5,MAY,20.0,2647.0
215,2018,1,AL,69,Houston,41,CORN,2,RP,UH,31,Excess Moisture/Precipitation/Rain,6,JUN,7.0,1209.0
216,2018,1,AL,69,Houston,41,CORN,2,RP,UH,31,Excess Moisture/Precipitation/Rain,5,MAY,7.0,1209.0
217,2018,1,AL,69,Houston,51,GRAIN SORGHUM,2,RP,UH,31,Excess Moisture/Precipitation/Rain,7,JUL,4.42,302.6
218,2018,1,AL,69,Houston,51,GRAIN SORGHUM,2,RP,UH,31,Excess Moisture/Precipitation/Rain,8,AUG,8.58,587.4
219,2018,1,AL,69,Houston,75,PEANUTS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,412.5,39188.0
220,2018,1,AL,69,Houston,75,PEANUTS,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,293.1,27848.0
221,2018,1,AL,69,Houston,75,PEANUTS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,285.8,27151.0
222,2018,1,AL,69,Houston,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,31.5,4101.0
223,2018,1,AL,69,Houston,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,33.5,850.0
224,2018,1,AL,69,Houston,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,12858.0
225,2018,1,AL,69,Houston,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,11856.0
226,2018,1,AL,69,Houston,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,3342.0
227,2018,1,AL,69,Houston,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,44211.0
228,2018,1,AL,69,Houston,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,4036.0
229,2018,1,AL,71,Jackson,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,103.45,3161.0
230,2018,1,AL,71,Jackson,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,204.5472,6252.0
231,2018,1,AL,71,Jackson,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,4.521,802.89
232,2018,1,AL,71,Jackson,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,99.175,3002.0
233,2018,1,AL,71,Jackson,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,31.5,5084.0
234,2018,1,AL,71,Jackson,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,9.179,1630.11
235,2018,1,AL,71,Jackson,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,446.4,13511.0
236,2018,1,AL,71,Jackson,84,POTATOES,90,APH,UH,31,Excess Moisture/Precipitation/Rain,5,MAY,32.16,55539.65
237,2018,1,AL,71,Jackson,84,POTATOES,90,APH,UH,31,Excess Moisture/Precipitation/Rain,4,APR,15.84,27355.35
238,2018,1,AL,71,Jackson,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,38034.0
239,2018,1,AL,71,Jackson,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,304.0
240,2018,1,AL,71,Jackson,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,42561.0
241,2018,1,AL,75,Lamar,9999,All Other Crops,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,42.56,1288.0
242,2018,1,AL,77,Lauderdale,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,6.4052,1191.93
243,2018,1,AL,77,Lauderdale,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,3.1548,587.07
244,2018,1,AL,77,Lauderdale,21,COTTON,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2.3892,431.97
245,2018,1,AL,77,Lauderdale,21,COTTON,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,4.8508,877.03
246,2018,1,AL,77,Lauderdale,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,374.5,11447.0
247,2018,1,AL,77,Lauderdale,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,38.927,2440.81
248,2018,1,AL,77,Lauderdale,41,CORN,2,RP,H,31,Excess Moisture/Precipitation/Rain,6,JUN,117.95,5544.0
249,2018,1,AL,77,Lauderdale,41,CORN,2,RP,H,31,Excess Moisture/Precipitation/Rain,4,APR,126.95,6901.0
250,2018,1,AL,77,Lauderdale,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,19.173,1202.19
251,2018,1,AL,77,Lauderdale,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,101.739,16441.26
252,2018,1,AL,77,Lauderdale,81,SOYBEANS,1,YP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,2.814,332.32
253,2018,1,AL,77,Lauderdale,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,147.6,4465.0
254,2018,1,AL,77,Lauderdale,81,SOYBEANS,1,YP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,1.386,163.68
255,2018,1,AL,77,Lauderdale,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,20.0,605.0
256,2018,1,AL,77,Lauderdale,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,206.561,33380.74
257,2018,1,AL,77,Lauderdale,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,17331.0
258,2018,1,AL,77,Lauderdale,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,266.0
259,2018,1,AL,77,Lauderdale,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,949.0
260,2018,1,AL,79,Lawrence,21,COTTON,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,17.0,4309.5
261,2018,1,AL,79,Lawrence,21,COTTON,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,17.0,4309.5
262,2018,1,AL,79,Lawrence,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,85.6,2615.0
263,2018,1,AL,79,Lawrence,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,102.7,3138.0
264,2018,1,AL,79,Lawrence,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,6.303,947.76
265,2018,1,AL,79,Lawrence,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,40.0,1211.0
266,2018,1,AL,79,Lawrence,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,277.0,8269.0
267,2018,1,AL,79,Lawrence,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,12.797,1924.24
268,2018,1,AL,79,Lawrence,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,13595.0
269,2018,1,AL,79,Lawrence,9999,All Other Crops,90,APH,UH,42,Freeze,4,APR,2.2,1496.0
270,2018,1,AL,79,Lawrence,9999,All Other Crops,90,APH,H,42,Freeze,4,APR,0.6,385.0
271,2018,1,AL,81,Lee,81,SOYBEANS,2,RP,P2,11,Drought,6,JUN,84.99,9966.0
272,2018,1,AL,81,Lee,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,201.79,38889.0
273,2018,1,AL,81,Lee,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,59125.0
274,2018,1,AL,81,Lee,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,16220.0
275,2018,1,AL,81,Lee,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,1316.0
276,2018,1,AL,81,Lee,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,5092.0
277,2018,1,AL,81,Lee,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,56.0
278,2018,1,AL,81,Lee,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,632.0
279,2018,1,AL,81,Lee,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,242.0
280,2018,1,AL,83,Limestone,11,WHEAT,2,RP,UH,01,Decline in Price,2,FEB,127.92,32741.78
281,2018,1,AL,83,Limestone,11,WHEAT,2,RP,UH,31,Excess Moisture/Precipitation/Rain,2,FEB,124.8,31943.2
282,2018,1,AL,83,Limestone,11,WHEAT,2,RP,H,44,Cold Wet Weather,1,JAN,126.0,10839.0
283,2018,1,AL,83,Limestone,11,WHEAT,2,RP,UH,51,Flood,2,FEB,59.28,15173.02
284,2018,1,AL,83,Limestone,15,CANOLA,2,RP,H,31,Excess Moisture/Precipitation/Rain,5,MAY,171.36,3914.0
285,2018,1,AL,83,Limestone,41,CORN,1,YP,R,31,Excess Moisture/Precipitation/Rain,4,APR,26.5,810.0
286,2018,1,AL,83,Limestone,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,109.9,3358.0
287,2018,1,AL,83,Limestone,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,48.0,1467.0
288,2018,1,AL,83,Limestone,76,Whole Farm Revenue Protection,76,WFRP,,31,Excess Moisture/Precipitation/Rain,6,JUN,0.0,9227.0
289,2018,1,AL,83,Limestone,76,Whole Farm Revenue Protection,76,WFRP,,31,Excess Moisture/Precipitation/Rain,5,MAY,0.0,7075.0
290,2018,1,AL,83,Limestone,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,5.5,166.5
291,2018,1,AL,83,Limestone,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,22.0,666.5
292,2018,1,AL,83,Limestone,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,101.0
293,2018,1,AL,83,Limestone,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,6155.0
294,2018,1,AL,85,Lowndes,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,26228.0
295,2018,1,AL,85,Lowndes,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,7014.0
296,2018,1,AL,87,Macon,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,1032.0
297,2018,1,AL,87,Macon,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,15181.0
298,2018,1,AL,87,Macon,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,2786.0
299,2018,1,AL,87,Macon,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,4226.0
300,2018,1,AL,89,Madison,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,663.275,41874.0
301,2018,1,AL,89,Madison,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,25.9,791.0
302,2018,1,AL,89,Madison,81,SOYBEANS,2,RP,R,11,Drought,5,MAY,179.9,5446.0
303,2018,1,AL,89,Madison,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,57.7,1747.0
304,2018,1,AL,89,Madison,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,164.4,4975.0
305,2018,1,AL,89,Madison,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,2206.0
306,2018,1,AL,91,Marengo,41,CORN,2,RP,H,31,Excess Moisture/Precipitation/Rain,4,APR,26.08,3143.0
307,2018,1,AL,91,Marengo,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,37.0,3211.0
308,2018,1,AL,93,Marion,9999,All Other Crops,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,86.55,2620.5
309,2018,1,AL,93,Marion,9999,All Other Crops,2,RP,R,93,Wildlife,5,MAY,45.55,1378.5
310,2018,1,AL,95,Marshall,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,44.5,1347.0
311,2018,1,AL,95,Marshall,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,20.0,605.0
312,2018,1,AL,95,Marshall,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,135.0
313,2018,1,AL,97,Mobile,9999,All Other Crops,1,YP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,70.0,6650.0
314,2018,1,AL,97,Mobile,9999,All Other Crops,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,115.11,10935.0
315,2018,1,AL,97,Mobile,9999,All Other Crops,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,62.0,5890.0
316,2018,1,AL,97,Mobile,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,1296.0
317,2018,1,AL,99,Monroe,11,WHEAT,2,RP,UH,11,Drought,2,FEB,81.255,4437.5
318,2018,1,AL,99,Monroe,11,WHEAT,2,RP,UH,11,Drought,3,MAR,81.255,4437.5
319,2018,1,AL,99,Monroe,21,COTTON,2,RP,UH,93,Wildlife,8,AUG,11.0,3399.0
320,2018,1,AL,99,Monroe,21,COTTON,2,RP,UH,93,Wildlife,7,JUL,11.0,3399.0
321,2018,1,AL,99,Monroe,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,772.0
322,2018,1,AL,99,Monroe,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,1949.0
323,2018,1,AL,99,Monroe,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,295.0
324,2018,1,AL,99,Monroe,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,7121.0
325,2018,1,AL,99,Monroe,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,281.0
326,2018,1,AL,101,Montgomery,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,742.0
327,2018,1,AL,101,Montgomery,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,15234.0
328,2018,1,AL,103,Morgan,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,184.545,21955.0
329,2018,1,AL,103,Morgan,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,8237.0
330,2018,1,AL,103,Morgan,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,36.0
331,2018,1,AL,105,Perry,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,3,MAR,35.79,4267.0
332,2018,1,AL,105,Perry,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,10,OCT,387.1,33179.0
333,2018,1,AL,105,Perry,21,COTTON,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,27.81,4668.0
334,2018,1,AL,105,Perry,21,COTTON,2,RP,UH,31,Excess Moisture/Precipitation/Rain,5,MAY,70.792,21196.0
335,2018,1,AL,105,Perry,21,COTTON,2,RP,UH,31,Excess Moisture/Precipitation/Rain,8,AUG,17.698,5299.0
336,2018,1,AL,105,Perry,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,24.32,743.0
337,2018,1,AL,105,Perry,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,77.46,14882.0
338,2018,1,AL,105,Perry,41,CORN,2,RP,H,31,Excess Moisture/Precipitation/Rain,4,APR,22.0,4033.0
339,2018,1,AL,105,Perry,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,242.47,7339.0
340,2018,1,AL,105,Perry,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,97.04,11064.0
341,2018,1,AL,107,Pickens,9999,All Other Crops,2,RP,PF,44,Cold Wet Weather,4,APR,91.0,12375.0
342,2018,1,AL,109,Pike,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,864.0
343,2018,1,AL,109,Pike,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,3936.0
344,2018,1,AL,109,Pike,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,4071.0
345,2018,1,AL,111,Randolph,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,412.0
346,2018,1,AL,111,Randolph,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,1131.0
347,2018,1,AL,111,Randolph,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,302.0
348,2018,1,AL,113,Russell,9999,All Other Crops,2,RP,H,21,Hail,7,JUL,2.757,609.3
349,2018,1,AL,113,Russell,9999,All Other Crops,2,RP,UH,31,Excess Moisture/Precipitation/Rain,7,JUL,86.18,12145.0
350,2018,1,AL,113,Russell,9999,All Other Crops,2,RP,H,31,Excess Moisture/Precipitation/Rain,6,JUN,71.1,455.0
351,2018,1,AL,113,Russell,9999,All Other Crops,2,RP,P2,31,Excess Moisture/Precipitation/Rain,7,JUL,249.56,24696.0
352,2018,1,AL,113,Russell,9999,All Other Crops,2,RP,H,51,Flood,7,JUL,6.433,1421.7
353,2018,1,AL,113,Russell,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,1977.0
354,2018,1,AL,115,St Clair,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,1607.0
355,2018,1,AL,115,St Clair,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,9324.0
356,2018,1,AL,119,Sumter,9999,All Other Crops,2,RP,P2,44,Cold Wet Weather,4,APR,288.68,27672.0
357,2018,1,AL,121,Talladega,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,62.0,1877.0
358,2018,1,AL,121,Talladega,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,496.0
359,2018,1,AL,123,Tallapoosa,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,1808.0
360,2018,1,AL,123,Tallapoosa,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,2814.0
361,2018,1,AL,123,Tallapoosa,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,730.0
362,2018,1,AL,129,Washington,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,1848.0
363,2018,1,AL,129,Washington,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,648.0
364,2018,1,AL,131,Wilcox,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,5945.0
365,2018,1,AL,131,Wilcox,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,2661.0
366,2018,1,AL,133,Winston,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,827.0
367,2018,2,AK,240,Southeast Fairbanks,9999,All Other Crops,2,RP,P2,44,Cold Wet Weather,1,JAN,29.852,1910.6
368,2018,2,AK,240,Southeast Fairbanks,9999,All Other Crops,2,RP,P2,44,Cold Wet Weather,2,FEB,59.704,3821.2
369,2018,2,AK,240,Southeast Fairbanks,9999,All Other Crops,2,RP,P2,XX,,2,FEB,59.704,3821.2
370,2018,4,AZ,1,Apache,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,1633987.0
371,2018,4,AZ,1,Apache,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,2621462.0
372,2018,4,AZ,1,Apache,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,5397651.0
373,2018,4,AZ,1,Apache,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,11295495.0
374,2018,4,AZ,1,Apache,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,3325782.0
375,2018,4,AZ,3,Cochise,76,Whole Farm Revenue Protection,76,WFRP,,61,Wind/Excess Wind,5,MAY,0.0,2999.0
376,2018,4,AZ,3,Cochise,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,911.0
377,2018,4,AZ,3,Cochise,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,51864.0
378,2018,4,AZ,3,Cochise,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,1768449.0
379,2018,4,AZ,3,Cochise,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,631069.0
380,2018,4,AZ,5,Coconino,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,11337.0
381,2018,4,AZ,5,Coconino,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,6133620.0
382,2018,4,AZ,5,Coconino,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,2571725.0
383,2018,4,AZ,5,Coconino,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,1333011.0
384,2018,4,AZ,5,Coconino,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,4200915.0
385,2018,4,AZ,5,Coconino,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,501549.0
386,2018,4,AZ,7,Gila,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,550268.0
387,2018,4,AZ,7,Gila,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,1168301.0
388,2018,4,AZ,7,Gila,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,112796.0
389,2018,4,AZ,7,Gila,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,23336.0
390,2018,4,AZ,7,Gila,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,545949.0
391,2018,4,AZ,7,Gila,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,2013525.0
